entry_time,exit_time,direction,outcome,entry_spot,exit_spot,entry_prem,exit_prem,gross,costs,net,hour
2024-06-07 12:30:00,2024-06-07 13:15:00,LONG,STOPPED,49865.6,49684.99533232187,199.46,109.16,-3160.58,68.25,-3228.83,12
2024-06-10 13:45:00,2024-06-10 14:15:00,LONG,STOPPED,50088.6,49938.3342,200.35,125.22,-2629.65,72.52,-2702.17,13
2024-06-14 09:30:00,2024-06-14 09:45:00,SHORT,STOPPED,49702.15,49851.25645,198.81,124.26,-2609.36,71.96,-2681.32,9
2024-06-14 11:00:00,2024-06-14 15:15:00,LONG,TIME_EXIT,50061.75,49981.5,200.25,160.12,-1404.38,81.37,-1485.75,11
2024-06-18 13:45:00,2024-06-18 15:15:00,LONG,TIME_EXIT,50394.4,50479.3,201.58,244.03,1485.75,102.99,1382.76,13
2024-06-19 09:15:00,2024-06-19 10:30:00,LONG,STOPPED,50762.2,50609.9134,203.05,126.91,-2665.02,73.49,-2738.51,9
2024-06-19 10:45:00,2024-06-19 14:00:00,LONG,T1,51028.0,51538.28,204.11,459.25,8929.9,158.26,8771.64,10
2024-06-19 14:15:00,2024-06-19 14:45:00,LONG,STOPPED,51701.05,51538.51855351211,206.8,125.54,-2844.3,73.91,-2918.21,14
2024-06-19 15:15:00,2024-06-19 15:15:00,LONG,TIME_EXIT,51450.1,51450.1,205.8,205.8,0.0,94.12,-94.12,15
2024-06-20 10:15:00,2024-06-20 15:15:00,LONG,TIME_EXIT,51477.75,51760.75,205.91,347.41,4952.5,130.17,4822.33,10
2024-06-25 09:15:00,2024-06-25 12:30:00,LONG,T1,51891.0,52409.91,207.56,467.02,9080.93,160.93,8919.99,9
2024-06-25 12:45:00,2024-06-25 15:15:00,LONG,TIME_EXIT,52451.65,52630.15,209.81,299.06,3123.75,118.66,3005.09,12
2024-06-27 10:15:00,2024-06-27 10:30:00,LONG,STOPPED,53070.5,52911.2885,212.28,132.68,-2786.2,76.84,-2863.04,10
2024-06-27 11:00:00,2024-06-27 13:45:00,LONG,STOPPED,52950.05,52789.187654616675,211.8,131.37,-2815.09,76.4,-2891.5,11
2024-07-01 09:15:00,2024-07-01 09:30:00,SHORT,STOPPED,52281.6,52438.4448,209.13,130.7,-2744.78,75.69,-2820.48,9
2024-07-01 10:00:00,2024-07-01 11:15:00,SHORT,STOPPED,52396.1,52553.2883,209.58,130.99,-2750.8,75.86,-2826.65,10
2024-07-02 09:30:00,2024-07-02 10:00:00,SHORT,STOPPED,52209.1,52365.7273,208.84,130.52,-2740.98,75.59,-2816.57,9
2024-07-02 10:15:00,2024-07-02 15:15:00,SHORT,TIME_EXIT,52283.15,52148.1,209.13,276.66,2363.38,112.82,2250.55,10
2024-07-03 13:00:00,2024-07-03 15:15:00,LONG,TIME_EXIT,53084.15,53042.15,212.34,191.34,-735.0,91.77,-826.77,13
2024-07-05 10:00:00,2024-07-05 10:45:00,SHORT,STOPPED,52385.8,52542.9574,209.54,130.96,-2750.25,75.84,-2826.1,10
2024-07-05 13:30:00,2024-07-05 15:00:00,SHORT,STOPPED,52505.65,52663.16695,210.02,131.26,-2756.55,76.02,-2832.56,13
2024-07-10 10:00:00,2024-07-10 15:15:00,SHORT,TIME_EXIT,52284.55,52217.3,209.14,242.76,1176.88,104.2,1072.67,10
2024-07-12 10:15:00,2024-07-12 15:15:00,LONG,TIME_EXIT,52332.35,52348.7,209.33,217.5,286.12,97.82,188.31,10
2024-07-18 12:15:00,2024-07-18 13:00:00,SHORT,STOPPED,52362.25,52519.33675,209.45,130.91,-2749.02,75.81,-2824.83,12
2024-07-19 12:00:00,2024-07-19 15:15:00,SHORT,TIME_EXIT,52344.1,52222.95,209.38,269.95,2120.13,111.17,2008.96,12
2024-07-22 09:15:00,2024-07-22 09:30:00,SHORT,STOPPED,52047.55,52203.692650000005,208.19,130.12,-2732.5,75.35,-2807.85,9
2024-07-23 11:30:00,2024-07-23 12:15:00,SHORT,T1,52130.55,51609.2445,208.52,469.17,9122.85,161.68,8961.17,11
2024-07-23 12:45:00,2024-07-23 14:00:00,SHORT,STOPPED,51664.3,51880.39754878338,206.66,98.61,-3781.71,67.03,-3848.73,12
2024-07-24 09:30:00,2024-07-24 09:45:00,SHORT,STOPPED,51619.75,51866.157464922515,206.48,83.28,-4312.13,63.09,-4375.22,9
2024-07-24 10:00:00,2024-07-24 11:00:00,SHORT,T1,51703.35,51186.3165,206.81,465.33,9048.09,160.35,8887.73,10
2024-07-24 11:15:00,2024-07-24 13:30:00,SHORT,STOPPED,51060.9,51319.17131133661,204.24,75.11,-4519.75,60.56,-4580.31,11
2024-07-25 09:15:00,2024-07-25 15:15:00,SHORT,TIME_EXIT,50790.0,50886.55,203.16,154.88,-1689.63,80.63,-1770.26,9
2024-07-26 10:00:00,2024-07-26 11:00:00,SHORT,STOPPED,50722.15,50874.31645,202.89,126.81,-2662.91,73.44,-2736.35,10
2024-07-29 09:15:00,2024-07-29 11:45:00,LONG,T1,51759.25,52276.8425,207.04,465.83,9057.87,160.53,8897.34,9
2024-08-02 09:30:00,2024-08-02 10:30:00,SHORT,STOPPED,51255.8,51409.5674,205.02,128.14,-2690.93,74.21,-2765.14,9
2024-08-05 12:15:00,2024-08-05 13:15:00,SHORT,STOPPED,49928.75,50084.37820657226,199.72,121.9,-2723.49,71.54,-2795.04,12
2024-08-07 10:00:00,2024-08-07 10:30:00,SHORT,STOPPED,49836.2,50005.90610003314,199.34,114.49,-2969.86,69.58,-3039.44,10
2024-08-07 11:00:00,2024-08-07 14:15:00,SHORT,STOPPED,49929.3,50099.630776838996,199.72,114.55,-2980.79,69.67,-3050.46,11
2024-08-08 12:00:00,2024-08-08 12:45:00,LONG,STOPPED,50407.15,50251.48556695778,201.63,123.8,-2724.13,72.41,-2796.54,12
2024-08-09 09:15:00,2024-08-09 15:15:00,LONG,TIME_EXIT,50566.3,50481.8,202.27,160.02,-1478.75,81.76,-1560.51,9
2024-08-12 10:45:00,2024-08-12 15:00:00,LONG,STOPPED,50696.35,50544.260949999996,202.79,126.74,-2661.56,73.4,-2734.96,10
2024-08-13 12:30:00,2024-08-13 15:15:00,SHORT,TIME_EXIT,50144.8,49853.7,200.58,346.13,5094.25,128.76,4965.49,12
2024-08-14 11:30:00,2024-08-14 15:15:00,SHORT,TIME_EXIT,49718.95,49746.4,198.88,185.15,-480.38,87.46,-567.84,11
2024-08-16 12:45:00,2024-08-16 15:15:00,LONG,TIME_EXIT,50363.85,50510.95,201.46,275.01,2574.25,110.85,2463.4,12
2024-08-20 12:00:00,2024-08-20 15:00:00,LONG,STOPPED,50942.55,50789.722350000004,203.77,127.36,-2674.48,73.75,-2748.24,12
2024-08-21 14:15:00,2024-08-21 14:45:00,SHORT,STOPPED,50450.2,50601.550599999995,201.8,126.13,-2648.64,73.04,-2721.68,14
2024-08-22 10:15:00,2024-08-22 15:15:00,LONG,TIME_EXIT,50923.35,50952.65,203.69,218.34,512.75,96.89,415.86,10
2024-08-27 12:00:00,2024-08-27 15:15:00,LONG,STOPPED,51306.5,51152.5805,205.23,128.27,-2693.59,74.28,-2767.87,12
2024-08-28 15:15:00,2024-08-28 15:15:00,SHORT,TIME_EXIT,51049.55,51049.55,204.2,204.2,0.0,93.39,-93.39,15
2024-08-29 12:15:00,2024-08-29 14:00:00,LONG,STOPPED,51328.15,51174.16555,205.31,128.32,-2694.73,74.31,-2769.04,12
2024-08-30 10:30:00,2024-08-30 15:15:00,LONG,TIME_EXIT,51363.1,51319.55,205.45,183.68,-762.12,88.42,-850.55,10
2024-09-02 15:15:00,2024-09-02 15:15:00,LONG,TIME_EXIT,51431.8,51431.8,205.73,205.73,0.0,94.09,-94.09,15
2024-09-05 10:00:00,2024-09-05 15:15:00,LONG,TIME_EXIT,51480.9,51445.05,205.92,188.0,-627.37,89.62,-716.99,10
2024-09-06 09:30:00,2024-09-06 14:15:00,SHORT,T1,51239.9,50727.501000000004,204.96,461.16,8966.98,158.91,8808.07,9
2024-09-06 14:30:00,2024-09-06 15:15:00,SHORT,TIME_EXIT,50611.1,50627.8,202.44,194.09,-292.25,90.46,-382.71,14
2024-09-09 09:15:00,2024-09-09 09:30:00,SHORT,STOPPED,50427.9,50579.1837,201.71,126.07,-2647.46,73.01,-2720.47,9
2024-09-09 12:15:00,2024-09-09 13:15:00,SHORT,STOPPED,50588.15,50739.914450000004,202.35,126.47,-2655.88,73.24,-2729.12,12
2024-09-10 10:45:00,2024-09-10 15:15:00,LONG,TIME_EXIT,51133.8,51277.65,204.54,276.46,2517.37,111.84,2405.53,10
2024-09-11 10:00:00,2024-09-11 11:30:00,LONG,STOPPED,51266.45,51112.650649999996,205.07,128.17,-2691.49,74.22,-2765.71,10
2024-09-11 14:45:00,2024-09-11 15:15:00,SHORT,TIME_EXIT,50988.15,51094.5,203.95,150.78,-1861.12,79.75,-1940.87,14
2024-09-13 14:00:00,2024-09-13 15:15:00,LONG,TIME_EXIT,51948.3,51896.6,207.79,181.94,-904.75,88.46,-993.21,14
2024-09-16 09:30:00,2024-09-16 12:15:00,LONG,STOPPED,52166.4,52009.9008,208.67,130.42,-2738.74,75.53,-2814.26,9
2024-09-16 13:00:00,2024-09-16 15:15:00,LONG,TIME_EXIT,52116.75,52153.85,208.47,227.02,649.25,100.06,549.19,13
2024-09-17 09:30:00,2024-09-17 15:15:00,LONG,TIME_EXIT,52235.25,52144.65,208.94,163.64,-1585.5,84.03,-1669.53,9
2024-09-18 09:30:00,2024-09-18 15:15:00,LONG,TIME_EXIT,52433.25,52633.1,209.73,309.66,3497.37,121.34,3376.03,9
2024-09-19 09:15:00,2024-09-19 09:45:00,LONG,STOPPED,53180.95,53021.40715,212.72,132.95,-2792.0,76.99,-2868.99,9
2024-09-19 10:15:00,2024-09-19 11:15:00,LONG,STOPPED,53072.65,52913.43205,212.29,132.68,-2786.31,76.84,-2863.15,10
2024-09-20 15:15:00,2024-09-20 15:15:00,LONG,TIME_EXIT,53937.15,53937.15,215.75,215.75,0.0,98.67,-98.67,15
2024-09-23 09:15:00,2024-09-23 15:15:00,LONG,TIME_EXIT,53845.6,54076.3,215.38,330.73,4037.25,127.85,3909.4,9
2024-09-26 10:15:00,2024-09-26 15:15:00,LONG,TIME_EXIT,54170.65,54281.5,216.68,272.11,1939.87,113.2,1826.68,10
2024-09-27 14:00:00,2024-09-27 15:15:00,SHORT,TIME_EXIT,53903.25,53834.3,215.61,250.09,1206.62,107.38,1099.24,14
2024-09-30 09:15:00,2024-09-30 13:15:00,SHORT,T1,53523.3,52988.067,214.09,481.71,9366.58,166.0,9200.58,9
2024-10-01 10:30:00,2024-10-01 11:00:00,SHORT,STOPPED,52850.9,53009.4527,211.4,132.13,-2774.67,76.52,-2851.19,10
2024-10-01 14:30:00,2024-10-01 15:15:00,SHORT,TIME_EXIT,52863.3,52980.0,211.45,153.1,-2042.25,81.86,-2124.11,14
2024-10-03 09:15:00,2024-10-03 13:15:00,SHORT,T1,52434.55,51910.2045,209.74,471.91,9176.05,162.62,9013.43,9
2024-10-03 13:30:00,2024-10-03 15:15:00,SHORT,TIME_EXIT,51880.1,51860.85,207.52,217.15,336.88,97.36,239.52,13
2024-10-04 12:45:00,2024-10-04 15:15:00,SHORT,TIME_EXIT,51685.85,51555.75,206.74,271.79,2276.75,111.1,2165.65,12
2024-10-07 10:45:00,2024-10-07 11:15:00,SHORT,STOPPED,51223.9,51387.32617339202,204.9,123.18,-2859.96,72.92,-2932.88,10
2024-10-07 11:30:00,2024-10-07 13:00:00,SHORT,T1,51208.1,50696.019,204.83,460.87,8961.42,158.82,8802.6,11
2024-10-07 13:15:00,2024-10-07 14:45:00,SHORT,STOPPED,50697.9,50877.78233903281,202.79,112.85,-3147.94,69.87,-3217.81,13
2024-10-09 13:15:00,2024-10-09 15:15:00,SHORT,TIME_EXIT,51042.1,51088.2,204.17,181.12,-806.75,87.51,-894.26,13
2024-10-10 10:45:00,2024-10-10 15:15:00,LONG,TIME_EXIT,51316.9,51533.4,205.27,313.52,3788.75,121.42,3667.33,10
2024-10-11 10:00:00,2024-10-11 10:30:00,LONG,STOPPED,51538.65,51384.03405,206.15,128.85,-2705.78,74.62,-2780.4,10
2024-10-11 12:30:00,2024-10-11 15:15:00,SHORT,TIME_EXIT,51098.55,51189.25,204.39,159.04,-1587.25,81.94,-1669.19,12
2024-10-14 13:45:00,2024-10-14 15:15:00,LONG,TIME_EXIT,51771.05,51879.05,207.08,261.08,1890.0,108.45,1781.55,13
2024-10-15 13:30:00,2024-10-15 15:15:00,LONG,TIME_EXIT,51923.2,51945.4,207.69,218.79,388.5,97.81,290.69,13
2024-10-17 09:30:00,2024-10-17 15:15:00,SHORT,TIME_EXIT,51480.4,51269.55,205.92,311.35,3689.87,121.0,3568.88,9
2024-10-18 12:15:00,2024-10-18 15:15:00,LONG,TIME_EXIT,51857.2,52138.7,207.43,348.18,4926.25,130.67,4795.58,12
2024-10-21 09:45:00,2024-10-21 11:30:00,LONG,STOPPED,52133.65,51976.64199550971,208.53,130.03,-2747.64,75.4,-2823.04,9
2024-10-22 12:00:00,2024-10-22 15:15:00,SHORT,TIME_EXIT,51629.95,51271.6,206.52,385.69,6271.12,140.03,6131.09,12
2024-10-23 09:30:00,2024-10-23 09:45:00,SHORT,STOPPED,51135.7,51319.7991119508,204.54,112.49,-3221.73,70.13,-3291.86,9
2024-10-23 10:00:00,2024-10-23 15:15:00,SHORT,TIME_EXIT,51295.9,51241.8,205.18,232.23,946.75,100.72,846.03,10
2024-10-25 09:30:00,2024-10-25 10:15:00,SHORT,T1,51081.7,50570.882999999994,204.33,459.74,8939.3,158.42,8780.87,9
2024-10-25 11:00:00,2024-10-25 11:15:00,SHORT,STOPPED,50507.7,50664.247186962304,202.03,123.76,-2739.58,72.49,-2812.06,11
2024-10-25 13:45:00,2024-10-25 14:45:00,SHORT,STOPPED,50565.65,50717.34695,202.26,126.41,-2654.7,73.21,-2727.91,13
2024-10-28 11:00:00,2024-10-28 15:00:00,LONG,STOPPED,51375.55,51205.511726164405,205.5,120.48,-2975.67,72.36,-3048.03,11
2024-10-29 12:00:00,2024-10-29 14:15:00,LONG,T1,51759.5,52277.095,207.04,465.84,9057.91,160.53,8897.39,12
2024-10-29 14:30:00,2024-10-29 15:15:00,LONG,TIME_EXIT,52258.9,52284.85,209.04,222.01,454.12,98.9,355.22,14
2024-10-31 12:15:00,2024-10-31 15:15:00,SHORT,TIME_EXIT,51461.55,51555.6,205.85,158.82,-1645.87,82.18,-1728.06,12
2024-11-05 12:00:00,2024-11-05 12:45:00,SHORT,STOPPED,51029.1,51192.49936409131,204.12,122.42,-2859.49,72.57,-2932.06,12
2024-11-06 10:30:00,2024-11-06 15:15:00,LONG,TIME_EXIT,52227.95,52384.55,208.91,287.21,2740.5,115.46,2625.04,10
2024-11-07 14:30:00,2024-11-07 15:15:00,SHORT,TIME_EXIT,51883.2,51891.9,207.53,203.18,-152.25,93.81,-246.06,14
2024-11-08 11:15:00,2024-11-08 13:15:00,SHORT,STOPPED,51630.35,51785.24105,206.52,129.08,-2710.59,74.75,-2785.34,11
2024-11-08 14:00:00,2024-11-08 15:15:00,SHORT,TIME_EXIT,51631.35,51532.15,206.53,256.13,1736.0,107.07,1628.93,14
2024-11-12 11:45:00,2024-11-12 12:45:00,SHORT,T1,51800.15,51282.1485,207.2,466.2,9065.03,160.65,8904.37,11
2024-11-12 13:00:00,2024-11-12 15:15:00,SHORT,TIME_EXIT,51292.2,51120.6,205.17,290.97,3003.0,115.66,2887.34,13
2024-11-13 10:30:00,2024-11-13 10:45:00,SHORT,STOPPED,50760.75,50962.01224325699,203.04,102.41,-3522.09,67.26,-3589.35,10
2024-11-13 11:00:00,2024-11-13 14:30:00,SHORT,T1,50707.0,50199.93,202.83,456.36,8873.72,157.26,8716.46,11
2024-11-13 14:45:00,2024-11-13 15:15:00,SHORT,STOPPED,50054.75,50223.92740844704,200.22,115.63,-2960.6,70.05,-3030.66,14
2024-11-14 10:45:00,2024-11-14 12:00:00,SHORT,STOPPED,50138.4,50327.08866494203,200.55,106.21,-3302.05,67.72,-3369.77,10
2024-11-21 10:30:00,2024-11-21 11:00:00,SHORT,STOPPED,50044.7,50206.41017805534,200.18,119.32,-2829.93,70.98,-2900.91,10
2024-11-21 14:45:00,2024-11-21 15:15:00,SHORT,STOPPED,50280.45,50431.29135,201.12,125.7,-2639.72,72.8,-2712.52,14
2024-11-22 14:45:00,2024-11-22 15:15:00,LONG,TIME_EXIT,51173.25,51098.55,204.69,167.34,-1307.25,84.11,-1391.36,14
2024-11-25 09:15:00,2024-11-25 13:00:00,LONG,STOPPED,52159.8,51954.58019623523,208.64,106.03,-3591.35,69.32,-3660.66,9
2024-11-25 15:00:00,2024-11-25 15:15:00,LONG,TIME_EXIT,52195.35,52199.4,208.78,210.81,70.88,96.0,-25.13,15
2024-11-26 10:00:00,2024-11-26 10:15:00,LONG,STOPPED,52240.5,52083.7785,208.96,130.6,-2742.63,75.63,-2818.26,10
2024-11-26 11:45:00,2024-11-26 15:15:00,LONG,TIME_EXIT,52134.05,52178.5,208.54,230.76,777.87,101.03,676.85,11
2024-11-28 09:15:00,2024-11-28 10:30:00,LONG,STOPPED,52482.3,52324.8531,209.93,131.21,-2755.32,75.98,-2831.3,9
2024-11-28 13:30:00,2024-11-28 14:00:00,SHORT,STOPPED,51961.05,52116.933150000004,207.84,129.9,-2727.96,75.23,-2803.18,13
2024-11-29 11:00:00,2024-11-29 15:15:00,SHORT,TIME_EXIT,51969.4,52023.85,207.88,180.65,-952.87,88.15,-1041.02,11
2024-12-02 10:00:00,2024-12-02 14:00:00,SHORT,STOPPED,51807.25,51962.67175,207.23,129.52,-2719.88,75.01,-2794.89,10
2024-12-02 15:15:00,2024-12-02 15:15:00,LONG,TIME_EXIT,52118.35,52118.35,208.47,208.47,0.0,95.34,-95.34,15
2024-12-03 09:15:00,2024-12-03 15:15:00,LONG,TIME_EXIT,52420.6,52661.15,209.68,329.96,4209.63,126.5,4083.13,9
2024-12-04 09:30:00,2024-12-04 15:15:00,LONG,TIME_EXIT,52961.45,53235.9,211.85,349.07,4802.88,131.8,4671.08,9
2024-12-05 13:00:00,2024-12-05 14:45:00,LONG,STOPPED,53609.95,53449.120149999995,214.44,134.02,-2814.52,77.62,-2892.14,13
2024-12-05 15:00:00,2024-12-05 15:15:00,LONG,TIME_EXIT,53659.6,53606.75,214.64,188.21,-924.87,91.44,-1016.32,15
2024-12-09 12:15:00,2024-12-09 14:00:00,LONG,STOPPED,53648.75,53487.80375,214.6,134.12,-2816.56,77.67,-2894.23,12
2024-12-10 12:30:00,2024-12-10 14:45:00,SHORT,STOPPED,53355.9,53515.9677,213.42,133.39,-2801.18,77.25,-2878.43,12
2024-12-11 11:30:00,2024-12-11 12:30:00,LONG,STOPPED,53610.7,53449.8679,214.44,134.03,-2814.56,77.62,-2892.18,11
2024-12-12 10:00:00,2024-12-12 15:15:00,SHORT,TIME_EXIT,53374.0,53224.85,213.5,288.07,2610.13,116.61,2493.51,10
2024-12-13 09:30:00,2024-12-13 10:45:00,SHORT,T1,52805.55,52277.4945,211.22,475.25,9240.97,163.77,9077.2,9
2024-12-13 11:00:00,2024-12-13 11:15:00,SHORT,STOPPED,52450.6,52607.951799999995,209.8,131.13,-2753.66,75.94,-2829.59,11
2024-12-16 13:00:00,2024-12-16 15:15:00,LONG,TIME_EXIT,53531.9,53490.9,214.13,193.63,-717.5,92.72,-810.22,13
2024-12-17 11:00:00,2024-12-17 15:15:00,SHORT,TIME_EXIT,53173.85,52789.95,212.7,404.65,6718.25,146.11,6572.14,11
2024-12-18 10:00:00,2024-12-18 15:15:00,SHORT,TIME_EXIT,52388.9,52205.45,209.56,301.28,3210.38,119.17,3091.2,10
2024-12-19 09:15:00,2024-12-19 09:30:00,SHORT,STOPPED,51345.85,51522.576780416755,205.38,117.02,-3092.72,71.45,-3164.17,9
2024-12-19 10:00:00,2024-12-19 11:30:00,SHORT,STOPPED,51460.0,51641.61404394155,205.84,115.03,-3178.25,71.04,-3249.28,10
2024-12-19 14:30:00,2024-12-19 15:15:00,SHORT,TIME_EXIT,51506.4,51610.95,206.03,153.75,-1829.62,80.93,-1910.55,14
2024-12-20 10:15:00,2024-12-20 10:45:00,SHORT,STOPPED,51251.55,51408.27876986798,205.01,126.64,-2742.75,73.82,-2816.58,10
2024-12-24 14:15:00,2024-12-24 15:15:00,SHORT,TIME_EXIT,51209.35,51288.75,204.84,165.14,-1389.5,83.58,-1473.08,14
2024-12-26 11:30:00,2024-12-26 15:15:00,SHORT,TIME_EXIT,51187.95,51213.0,204.75,192.23,-438.38,90.46,-528.83,11
2024-12-27 10:45:00,2024-12-27 12:00:00,LONG,STOPPED,51528.45,51373.864649999996,206.11,128.82,-2705.24,74.6,-2779.85,10
2025-01-01 13:30:00,2025-01-01 15:15:00,LONG,TIME_EXIT,51110.35,51096.05,204.44,197.29,-250.25,91.68,-341.93,13
2025-01-02 12:30:00,2025-01-02 15:15:00,LONG,TIME_EXIT,51319.2,51605.85,205.28,348.6,5016.38,130.34,4886.03,12
2025-01-03 14:15:00,2025-01-03 15:15:00,SHORT,TIME_EXIT,51021.7,50974.25,204.09,227.81,830.37,99.37,731.0,14
2025-01-06 09:15:00,2025-01-06 11:15:00,SHORT,T1,50718.85,50211.6615,202.88,456.47,8875.8,157.3,8718.5,9
2025-01-06 11:30:00,2025-01-06 15:15:00,SHORT,TIME_EXIT,50218.5,49960.2,200.87,330.02,4520.25,124.72,4395.53,11
2025-01-08 10:30:00,2025-01-08 14:00:00,SHORT,STOPPED,49636.95,49785.86085,198.55,124.09,-2605.94,71.86,-2677.8,10
2025-01-09 10:15:00,2025-01-09 15:15:00,SHORT,TIME_EXIT,49606.75,49552.7,198.43,225.45,945.88,97.63,848.25,10
2025-01-10 09:45:00,2025-01-10 10:15:00,SHORT,STOPPED,48937.95,49084.763849999996,195.75,122.34,-2569.24,70.85,-2640.09,9
2025-01-10 12:15:00,2025-01-10 15:15:00,SHORT,TIME_EXIT,49015.85,48779.8,196.06,314.09,4130.87,119.69,4011.18,12
2025-01-13 09:30:00,2025-01-13 10:15:00,SHORT,STOPPED,48312.3,48479.75408655288,193.25,109.52,-2930.45,67.08,-2997.53,9
2025-01-13 10:30:00,2025-01-13 14:30:00,SHORT,T1,48477.25,47992.4775,193.91,436.3,8483.52,150.35,8333.17,10
2025-01-14 15:00:00,2025-01-14 15:15:00,LONG,TIME_EXIT,48727.45,48884.6,194.91,273.48,2750.13,109.13,2640.99,15
2025-01-15 09:30:00,2025-01-15 13:15:00,LONG,STOPPED,48783.1,48636.7507,195.13,121.96,-2561.11,70.63,-2631.74,9
2025-01-16 10:30:00,2025-01-16 14:30:00,LONG,STOPPED,49309.4,49161.4718,197.24,123.27,-2588.74,71.39,-2660.13,10
2025-01-16 15:15:00,2025-01-16 15:15:00,LONG,TIME_EXIT,49386.4,49386.4,197.55,197.55,0.0,90.35,-90.35,15
2025-01-17 12:00:00,2025-01-17 15:15:00,SHORT,TIME_EXIT,48513.35,48553.85,194.05,173.8,-708.75,83.6,-792.35,12
2025-01-20 14:00:00,2025-01-20 15:15:00,LONG,STOPPED,49463.95,49315.55815,197.86,123.66,-2596.86,71.61,-2668.47,14
2025-01-22 09:15:00,2025-01-22 13:00:00,SHORT,T1,48619.25,48133.0575,194.48,437.57,8508.37,150.79,8357.58,9
2025-01-23 14:45:00,2025-01-23 15:15:00,SHORT,TIME_EXIT,48579.65,48595.85,194.32,186.22,-283.5,86.81,-370.31,14
2025-01-24 15:15:00,2025-01-24 15:15:00,SHORT,TIME_EXIT,48349.4,48349.4,193.4,193.4,0.0,88.45,-88.45,15
2025-01-27 09:45:00,2025-01-27 12:00:00,SHORT,STOPPED,48108.35,48262.344442092275,192.43,115.44,-2694.9,68.42,-2763.32,9
2025-01-28 10:15:00,2025-01-28 15:15:00,LONG,TIME_EXIT,48859.25,48886.6,195.44,209.11,478.62,92.86,385.76,10
2025-01-29 10:15:00,2025-01-29 11:15:00,LONG,STOPPED,49067.6,48920.3972,196.27,122.67,-2576.05,71.04,-2647.09,10
2025-01-30 10:15:00,2025-01-30 10:45:00,LONG,STOPPED,49330.6,49182.608199999995,197.32,123.33,-2589.86,71.42,-2661.28,10
2025-01-30 11:00:00,2025-01-30 15:15:00,LONG,TIME_EXIT,49241.3,49400.5,196.97,276.57,2786.0,110.33,2675.67,11
2025-01-31 11:30:00,2025-01-31 15:15:00,LONG,TIME_EXIT,49286.55,49614.4,197.15,361.07,5737.37,131.87,5605.51,11
2025-02-01 09:30:00,2025-02-01 11:45:00,LONG,STOPPED,49678.2,49529.1654,198.71,124.2,-2608.11,71.92,-2680.03,9
2025-02-01 15:15:00,2025-02-01 15:15:00,LONG,TIME_EXIT,49520.95,49520.95,198.08,198.08,0.0,90.59,-90.59,15
2025-02-03 11:30:00,2025-02-03 13:00:00,SHORT,STOPPED,49090.65,49265.58954597167,196.36,108.89,-3061.44,67.55,-3129.0,11
2025-02-04 09:30:00,2025-02-04 10:30:00,LONG,STOPPED,49948.45,49792.35009901945,199.79,121.74,-2731.75,71.52,-2803.27,9
2025-02-04 10:45:00,2025-02-04 15:00:00,LONG,T1,49704.45,50201.4945,198.82,447.34,8698.28,154.15,8544.13,10
2025-02-05 10:30:00,2025-02-05 15:15:00,LONG,STOPPED,50442.25,50290.92325,201.77,126.11,-2648.22,73.03,-2721.25,10
2025-02-07 11:15:00,2025-02-07 12:00:00,LONG,STOPPED,50450.5,50299.1485,201.8,126.13,-2648.65,73.04,-2721.69,11
2025-02-10 09:30:00,2025-02-10 15:15:00,SHORT,TIME_EXIT,49926.6,49968.65,199.71,178.68,-735.88,85.99,-821.86,9
2025-02-11 09:15:00,2025-02-11 14:00:00,SHORT,T1,49734.55,49237.2045,198.94,447.61,8703.55,154.25,8549.3,9
2025-02-11 14:15:00,2025-02-11 14:45:00,SHORT,STOPPED,49275.5,49423.3265,197.1,123.19,-2586.96,71.34,-2658.3,14
2025-02-12 09:30:00,2025-02-12 10:45:00,SHORT,STOPPED,48998.25,49145.24475,195.99,122.5,-2572.41,70.94,-2643.35,9
2025-02-12 11:00:00,2025-02-12 11:30:00,SHORT,STOPPED,49001.8,49153.418529455885,196.01,120.2,-2653.32,70.36,-2723.68,11
2025-02-14 11:15:00,2025-02-14 14:30:00,SHORT,STOPPED,48948.65,49095.495950000004,195.79,122.37,-2569.8,70.87,-2640.67,11
2025-02-18 14:30:00,2025-02-18 15:15:00,LONG,TIME_EXIT,49131.3,49064.15,196.53,162.95,-1175.13,81.34,-1256.46,14
2025-02-19 09:45:00,2025-02-19 14:15:00,LONG,STOPPED,49467.8,49319.3966,197.87,123.67,-2597.06,71.62,-2668.68,9
2025-02-19 15:00:00,2025-02-19 15:15:00,LONG,TIME_EXIT,49579.25,49519.5,198.32,168.44,-1045.62,83.1,-1128.72,15
2025-02-20 14:30:00,2025-02-20 15:15:00,LONG,TIME_EXIT,49371.0,49289.7,197.48,156.83,-1422.75,79.98,-1502.73,14
2025-02-21 13:15:00,2025-02-21 14:30:00,SHORT,STOPPED,48845.15,48991.685450000004,195.38,122.11,-2564.37,70.72,-2635.09,13
2025-02-24 09:15:00,2025-02-24 11:45:00,SHORT,STOPPED,48510.0,48655.53,194.04,121.28,-2546.77,70.23,-2617.01,9
2025-02-27 10:15:00,2025-02-27 15:00:00,LONG,STOPPED,48918.6,48771.8442,195.67,122.3,-2568.23,70.82,-2639.05,10
2025-02-28 10:15:00,2025-02-28 11:30:00,SHORT,STOPPED,48421.95,48567.21585,193.69,121.05,-2542.15,70.1,-2612.26,10
