date,open,high,low,close,volume
2026-06-24 14:00:00,58183.75,58190.9,58097,58154.55,0
2026-06-24 14:15:00,58155.1,58216.15,58138.35,58170.4,0
2026-06-24 14:30:00,58170.25,58195.45,58115.35,58170.5,0
2026-06-24 14:45:00,58172.4,58256.35,58120.65,58191.85,0
2026-06-24 15:00:00,58193.05,58202.15,58096,58111.35,0
2026-06-24 15:15:00,58109.05,58196.3,58093.95,58172.7,0
2026-06-25 09:15:00,58493.85,58505.1,58358.65,58434.9,0
2026-06-25 09:30:00,58441.5,58475.65,58387.85,58457.7,0
2026-06-25 09:45:00,58464.9,58526.15,58459.35,58468.6,0
2026-06-25 10:00:00,58470.4,58478.5,58380.3,58473,0
2026-06-25 10:15:00,58471.8,58494.4,58389.3,58420.8,0
2026-06-25 10:30:00,58423,58463.65,58408.9,58442.1,0
2026-06-25 10:45:00,58442.25,58477.5,58385.4,58419.25,0
2026-06-25 11:00:00,58419.15,58466.85,58389.25,58448.35,0
2026-06-25 11:15:00,58451,58455.9,58408.15,58436.95,0
2026-06-25 11:30:00,58434.6,58466.6,58418.75,58462.8,0
2026-06-25 11:45:00,58464.4,58570.7,58460.05,58566.4,0
2026-06-25 12:00:00,58568.6,58700.8,58565.3,58673.35,0
2026-06-25 12:15:00,58673.8,58706.05,58508.85,58533.25,0
2026-06-25 12:30:00,58534.8,58576.6,58476.1,58530.45,0
2026-06-25 12:45:00,58533.15,58568.8,58498.8,58557.1,0
2026-06-25 13:00:00,58557.85,58615.35,58488.5,58498.4,0
2026-06-25 13:15:00,58495.05,58541.25,58473.5,58494.2,0
2026-06-25 13:30:00,58496.45,58574.6,58465.2,58547,0
2026-06-25 13:45:00,58548.4,58563.25,58433,58444.55,0
2026-06-25 14:00:00,58447.7,58460.05,58273,58276.55,0
2026-06-25 14:15:00,58276.7,58286,58201.05,58263.2,0
2026-06-25 14:30:00,58267.75,58324.25,58159.1,58165.9,0
2026-06-25 14:45:00,58170.45,58273.05,58140.1,58198.65,0
2026-06-25 15:00:00,58200.9,58208.9,58109.85,58193.7,0
2026-06-25 15:15:00,58190.55,58230.9,58152.85,58193.2,0
2026-06-29 09:15:00,58191.45,58318.05,57993.3,58038.1,0
2026-06-29 09:30:00,58040.9,58120.2,57888.25,58111.5,0
2026-06-29 09:45:00,58108.65,58120.95,58018.9,58045.45,0
2026-06-29 10:00:00,58046.15,58104.4,57980.6,58022.85,0
2026-06-29 10:15:00,58019.15,58226.15,57975.2,58206.35,0
2026-06-29 10:30:00,58208.2,58252.35,58150.85,58245.3,0
2026-06-29 10:45:00,58250.2,58253.8,58053.1,58116.15,0
2026-06-29 11:00:00,58116.05,58188.8,58082.5,58121.1,0
2026-06-29 11:15:00,58120.35,58153,58065.6,58080.2,0
2026-06-29 11:30:00,58080.25,58094.6,57943.8,57972.5,0
2026-06-29 11:45:00,57973.8,57993.2,57870.35,57910.05,0
2026-06-29 12:00:00,57911.7,57945,57843.45,57860.2,0
2026-06-29 12:15:00,57862.3,57866.85,57730.5,57739.3,0
2026-06-29 12:30:00,57741.9,57763.45,57637.25,57693.15,0
