scan_date,symbol,sector,action,action_class,leader_class,score,fundamental_score,risk_score,rsi14,pct_from_52w_high,warn_extended,warn_rsi_overext,warn_rs_weak,warn_bearish,warn_inside_supply,return_1d,return_3d,return_5d,return_10d,mfe,mae,outcome_label,m0_shadow,m0_q,m1_shadow,m1_q,m2_shadow,m2_q,m3_shadow,m3_q,m4_shadow,m4_q,m5_shadow,m5_q,m6_shadow,m6_q
2026-05-20,ASHOKLEY,Auto,AVOID / NO TRADE,AVOID,,26.400,0,10,39.500,-28.280,false,false,false,true,true,-0.013,6.201,5.903,,7.314,-0.485,entry_reached_no_resolution,26.400,Q1,26.400,Q1,26.400,Q1,26.400,Q1,16.400,Q1,26.400,Q1,26.400,Q1
2026-05-20,ASIANPAINT,Chemicals,AVOID / NO TRADE,AVOID,,48.900,0,10,62.200,-12.750,false,false,false,false,true,-0.238,2.027,2.568,,3.248,-0.545,entry_reached_no_resolution,48.900,Q1,48.900,Q3,48.900,Q2,48.900,Q1,38.900,Q1,48.900,Q1,48.900,Q3
2026-05-20,ASTERDM,Healthcare,AVOID / NO TRADE,AVOID,,50,0,10,68,-0.580,false,false,false,false,true,-0.823,-2.436,-3.174,,1.437,-3.710,entry_reached_no_resolution,50,Q1,50,Q3,47,Q2,50,Q1,40,Q1,50,Q1,47,Q3
2026-05-20,ASTRAL,Capital Goods,AVOID / NO TRADE,AVOID,,22.100,0,10,33.100,-18.300,false,false,false,true,true,2.422,7.426,10.630,,11.066,0.969,stop_hit_daily_approx,22.100,Q1,22.100,Q1,22.100,Q1,22.100,Q1,12.100,Q1,22.100,Q1,22.100,Q1
2026-05-20,ASTRAZEN,Pharma,AVOID / NO TRADE,AVOID,,50,0,10,55.900,-19.550,false,false,false,false,true,-0.134,2.314,0.546,,6.383,-2.837,stop_hit_daily_approx,50,Q1,50,Q3,50,Q2,50,Q1,40,Q1,50,Q1,50,Q3
2026-05-20,ATGL,Energy,AVOID / NO TRADE,AVOID,,41.400,0,10,50.200,-23.560,false,false,false,true,true,4.607,8.057,32.549,,36.066,0.705,target1_hit_daily_approx,41.400,Q1,41.400,Q1,41.400,Q1,41.400,Q1,31.400,Q1,41.400,Q1,41.400,Q2
2026-05-20,ATUL,Chemicals,AVOID / NO TRADE,AVOID,,47.900,0,10,55.500,-10.590,false,false,false,false,true,1.350,1.099,0.567,,2.973,-0.402,entry_reached_no_resolution,47.900,Q1,47.900,Q3,47.900,Q2,47.900,Q1,37.900,Q1,47.900,Q1,47.900,Q3
2026-05-20,AUROPHARMA,Pharma,AVOID / NO TRADE,AVOID,,43.600,0,10,72.700,-1.210,false,false,false,false,true,1.730,-4.328,-5.558,,1.947,-6.077,stop_hit_daily_approx,43.600,Q1,43.600,Q2,32.600,Q1,43.600,Q1,33.600,Q1,43.600,Q1,32.600,Q1
2026-05-20,AXISBANK,Banking,AVOID / NO TRADE,AVOID,,32.100,0,10,42.700,-11.730,false,false,false,true,true,0.112,4.737,4.170,,5.200,-0.567,target1_hit_daily_approx,32.100,Q1,32.100,Q1,32.100,Q1,32.100,Q1,22.100,Q1,32.100,Q1,32.100,Q1
2026-05-20,BAJAJ-AUTO,Auto,WAIT FOR CONFIRMATION,WAIT,,53.600,0,10,60.800,-2.990,false,false,false,false,false,1.955,0.272,3.307,,3.551,-0.301,target1_hit_daily_approx,53.600,Q2,53.600,Q4,50.600,Q2,53.600,Q2,43.600,Q2,53.600,Q2,50.600,Q4
2026-05-20,BAJAJCON,FMCG,AVOID / NO TRADE,AVOID,,52.100,0,10,67.300,-1.870,false,false,false,false,true,-0.573,2.183,1.992,,5.675,-1.319,entry_reached_no_resolution,52.100,Q2,52.100,Q4,49.100,Q2,52.100,Q2,42.100,Q2,52.100,Q2,49.100,Q3
2026-05-20,BAJAJELEC,Consumer Discretionary,AVOID / NO TRADE,AVOID,,19.300,0,10,30.600,-52.060,false,false,false,false,false,-0.220,-0.807,-2.024,,1.746,-2.479,not_triggered,19.300,Q1,19.300,Q1,19.300,Q1,19.300,Q1,9.300,Q1,19.300,Q1,19.300,Q1
2026-05-20,BAJAJFINSV,Financials,AVOID / NO TRADE,AVOID,,37.100,0,6,49.300,-19.260,false,false,false,true,true,-1.129,1.986,2.082,,2.443,-1.478,entry_reached_no_resolution,37.100,Q1,37.100,Q1,37.100,Q1,37.100,Q1,31.100,Q1,37.100,Q1,37.100,Q2
2026-05-20,BAJAJHLDNG,Financials,AVOID / NO TRADE,AVOID,,45.700,0,6,56.900,-28.890,false,false,false,false,true,-0.914,1.372,0.552,,4.125,-2.839,stop_hit_daily_approx,45.700,Q1,45.700,Q2,45.700,Q2,45.700,Q1,39.700,Q1,45.700,Q1,45.700,Q3
2026-05-20,BAJFINANCE,Financials,AVOID / NO TRADE,AVOID,,41.100,0,10,51,-16.060,false,false,false,false,false,-1.923,1.778,0.616,,2.480,-2.399,entry_reached_no_resolution,41.100,Q1,41.100,Q1,41.100,Q1,41.100,Q1,31.100,Q1,41.100,Q1,41.100,Q2
2026-05-20,BALKRISIND,Automobile,AVOID / NO TRADE,AVOID,,33.600,0,10,47.600,-22.540,false,false,false,true,false,1.636,2.267,1.143,,3.641,0.005,entry_reached_no_resolution,33.600,Q1,33.600,Q1,33.600,Q1,33.600,Q1,23.600,Q1,33.600,Q1,33.600,Q1
2026-05-20,BALRAMCHIN,FMCG,AVOID / NO TRADE,AVOID,,52.100,0,10,54.500,-15.340,false,false,false,false,true,1.119,0.273,-0.245,,1.919,-1.167,not_triggered,52.100,Q2,52.100,Q4,52.100,Q3,52.100,Q2,42.100,Q2,52.100,Q2,52.100,Q4
2026-05-20,BANDHANBNK,Banking,AVOID / NO TRADE,AVOID,,48.200,0,10,53.700,-9.830,false,false,false,false,true,-0.349,2.722,7.343,,8.610,-0.694,entry_reached_no_resolution,48.200,Q1,48.200,Q3,48.200,Q2,48.200,Q1,38.200,Q1,48.200,Q1,48.200,Q3
2026-05-20,BANKBARODA,Banking,AVOID / NO TRADE,AVOID,,30.700,0,10,45.500,-18.940,false,false,false,true,false,-0.284,3.184,2.691,,3.942,-0.512,entry_reached_no_resolution,30.700,Q1,30.700,Q1,30.700,Q1,30.700,Q1,20.700,Q1,30.700,Q1,30.700,Q1
2026-05-20,BANKINDIA,Banking,AVOID / NO TRADE,AVOID,,31.400,0,10,44,-21.680,false,false,false,true,false,-0.336,4.517,5.225,,5.576,-0.644,target1_hit_daily_approx,31.400,Q1,31.400,Q1,31.400,Q1,31.400,Q1,21.400,Q1,31.400,Q1,31.400,Q1
2026-05-20,BEL,Defence,AVOID / NO TRADE,AVOID,,27.100,0,10,36.800,-12.690,false,false,false,true,false,1.706,2.056,1.391,,3.085,0.508,not_triggered,27.100,Q1,27.100,Q1,27.100,Q1,27.100,Q1,17.100,Q1,27.100,Q1,27.100,Q1
2026-05-20,BEML,Capital Goods,AVOID / NO TRADE,AVOID,,52.500,0,6,53.600,-24.960,false,false,false,false,true,0.683,-0.284,0.197,,3.007,-1.186,not_triggered,52.500,Q2,52.500,Q4,52.500,Q3,52.500,Q2,46.500,Q3,52.500,Q2,52.500,Q4
2026-05-20,BERGEPAINT,Chemicals,WAIT FOR CONFIRMATION,WAIT,,52.100,0,10,58.200,-16.200,false,false,false,false,false,-1.509,-0.424,3.935,,4.339,-2.120,stop_hit_daily_approx,52.100,Q2,52.100,Q4,52.100,Q3,52.100,Q2,42.100,Q2,52.100,Q2,52.100,Q4
2026-05-20,BHARATFORG,Auto,AVOID / NO TRADE,AVOID,,43.600,0,6,52,-7.290,false,false,false,false,true,0.201,1.230,2.301,,3.483,-0.158,entry_reached_no_resolution,43.600,Q1,43.600,Q2,43.600,Q1,43.600,Q1,37.600,Q1,43.600,Q1,43.600,Q2
2026-05-20,CGPOWER,Capital Goods,WAIT FOR CONFIRMATION,WAIT,,53.600,0,10,61.100,-3.430,false,false,false,false,false,0.993,1.343,9.155,,9.528,0.076,target1_hit_daily_approx,53.600,Q2,53.600,Q4,53.600,Q3,53.600,Q2,43.600,Q2,53.600,Q2,53.600,Q4
2026-05-20,COLPAL,FMCG,AVOID / NO TRADE,AVOID,,58.200,0,10,61.500,-20.250,false,false,false,false,true,-1.191,-4.290,-4.728,,0.867,-6.381,not_triggered,58.200,Q3,58.200,Q5,58.200,Q4,58.200,Q3,48.200,Q3,58.200,Q3,58.200,Q5
2026-05-20,CUMMINSIND,Capital Goods,AVOID / NO TRADE,AVOID,,58.600,8,10,60.800,-1.220,false,false,false,false,true,-0.259,-0.407,11.538,,12.861,-1.268,target1_hit_daily_approx,58.600,Q3,50.600,Q3,55.600,Q3,58.600,Q3,48.600,Q3,58.600,Q3,47.600,Q3
2026-05-20,DEEPAKNTR,Chemicals,WAIT FOR CONFIRMATION,WAIT,,56.400,0,6,63.200,-15.950,false,false,false,false,false,-2.293,-4.449,-6.151,,1.511,-7.180,not_triggered,56.400,Q3,56.400,Q5,56.400,Q3,56.400,Q3,50.400,Q4,56.400,Q3,56.400,Q5
2026-05-20,DHANBANK,Banking,AVOID / NO TRADE,AVOID,,60.700,0,10,64.900,-4.910,false,false,false,false,true,4.620,1.824,3.708,,6.353,-0.182,entry_reached_no_resolution,60.700,Q4,60.700,Q5,60.700,Q4,60.700,Q3,50.700,Q4,60.700,Q4,60.700,Q5
2026-05-20,ENDURANCE,Auto,AVOID / NO TRADE,AVOID,,58.200,0,10,57.800,-17.210,false,false,false,false,true,2.863,9.851,7.824,,10.255,0.090,target1_hit_daily_approx,58.200,Q3,58.200,Q5,58.200,Q4,58.200,Q3,48.200,Q3,58.200,Q3,58.200,Q5
2026-05-20,ERIS,Pharma,AVOID / NO TRADE,AVOID,,57.100,0,10,66.100,-22.030,false,false,false,false,true,-6.937,-9.112,-9.294,,2.740,-11.154,stop_hit_daily_approx,57.100,Q3,57.100,Q5,57.100,Q4,57.100,Q3,47.100,Q3,57.100,Q3,57.100,Q5
2026-05-20,FEDERALBNK,Banking,AVOID / NO TRADE,AVOID,,62.900,18,10,53.400,-4.220,false,false,false,true,true,-1.901,0,-0.121,,1.417,-2.143,entry_reached_no_resolution,62.900,Q4,44.900,Q2,62.900,Q4,62.900,Q4,52.900,Q4,62.900,Q4,44.900,Q2
2026-05-20,FINCABLES,Capital Goods,WAIT FOR CONFIRMATION,WAIT,,50,0,10,55.100,-11.570,false,false,false,false,false,0.579,3.066,13.514,,14.242,-0.747,entry_reached_no_resolution,50,Q1,50,Q3,50,Q2,50,Q1,40,Q1,50,Q1,50,Q3
2026-05-20,FLUOROCHEM,Chemicals,AVOID / NO TRADE,AVOID,,58.600,9,10,63.500,-7.860,false,false,false,false,true,2.570,2.704,-1.324,,3.843,-4.435,stop_hit_daily_approx,58.600,Q3,49.600,Q3,58.600,Q4,58.600,Q3,48.600,Q3,58.600,Q3,49.600,Q3
2026-05-20,FORTIS,Pharma,AVOID / NO TRADE,AVOID,,57.100,13,10,64.700,-11.620,false,false,false,false,true,-0.891,-0.579,-1.547,,1.711,-2.746,entry_reached_no_resolution,57.100,Q3,44.100,Q2,57.100,Q4,57.100,Q3,47.100,Q3,57.100,Q3,44.100,Q2
2026-05-20,GESHIP,Logistics,WAIT FOR CONFIRMATION,WAIT,,52.100,0,10,64,-7.120,false,false,false,false,false,2.976,-1.276,-9.498,,4.497,-10.054,not_triggered,52.100,Q2,52.100,Q4,52.100,Q3,52.100,Q2,42.100,Q2,52.100,Q2,52.100,Q4
2026-05-20,GLENMARK,Pharma,WAIT FOR CONFIRMATION,WAIT,,54.300,0,10,57.200,-4.200,false,false,false,false,false,0.970,-1.392,0.629,,1.852,-6.063,not_triggered,54.300,Q2,54.300,Q4,54.300,Q3,54.300,Q2,44.300,Q2,54.300,Q2,54.300,Q4
2026-05-20,GRASIM,Cement,AVOID / NO TRADE,AVOID,,55,0,10,66.500,-0.810,false,false,false,false,true,5.749,6.322,6.269,,7.191,1.274,entry_reached_no_resolution,55,Q2,55,Q5,52,Q3,55,Q2,45,Q2,55,Q3,52,Q4
2026-05-20,HDFCAMC,Financials,AVOID / NO TRADE,AVOID,,55.400,12,10,50.500,-9.440,false,false,false,false,true,1.522,2.646,1.090,,4.570,0.633,entry_reached_no_resolution,55.400,Q3,43.400,Q2,55.400,Q3,55.400,Q2,45.400,Q2,55.400,Q3,43.400,Q2
2026-05-20,HINDALCO,Metals,AVOID / NO TRADE,AVOID,,53.600,0,10,60.300,-1.810,false,false,false,false,true,1.318,1.346,5.963,,6.359,-0.350,entry_reached_no_resolution,53.600,Q2,53.600,Q4,50.600,Q2,53.600,Q2,43.600,Q2,53.600,Q2,50.600,Q4
2026-05-20,HINDPETRO,Energy,AVOID / NO TRADE,AVOID,,55,17,6,53.300,-24.670,false,false,false,false,true,1.514,5.313,5.196,,7.715,0.405,target1_hit_daily_approx,55,Q2,38,Q1,55,Q3,55,Q2,49,Q3,55,Q3,38,Q2
2026-05-20,HONAUT,Capital Goods,WAIT FOR CONFIRMATION,WAIT,,50.700,9,10,52.500,-27.140,false,false,false,false,false,15.778,13.924,19.801,,21.026,3.924,target1_hit_daily_approx,50.700,Q2,41.700,Q1,50.700,Q2,50.700,Q1,40.700,Q1,50.700,Q2,41.700,Q2
2026-05-20,IDEA,Telecom,WAIT FOR CONFIRMATION,WAIT,,54.300,7,10,82.800,-0.800,true,true,false,false,false,0.368,3.464,4.495,,5.306,-0.442,entry_reached_no_resolution,54.300,Q2,47.300,Q2,32.300,Q1,54.300,Q2,44.300,Q2,54.300,Q2,25.300,Q1
2026-05-20,INDHOTEL,Consumer Discretionary,AVOID / NO TRADE,AVOID,,57.500,21,3,54.800,-18.840,false,false,false,false,true,-0.243,0.690,1.320,,1.517,-1.510,entry_reached_no_resolution,57.500,Q3,36.500,Q1,57.500,Q4,57.500,Q3,54.500,Q4,57.500,Q3,36.500,Q2
2026-05-20,INDUSINDBK,Banking,AVOID / NO TRADE,AVOID,,54.300,0,6,52.900,-7.210,false,false,false,false,true,0.106,3.014,3.704,,4.538,-0.745,entry_reached_no_resolution,54.300,Q2,54.300,Q4,54.300,Q3,54.300,Q2,48.300,Q3,54.300,Q2,54.300,Q4
2026-05-20,IPCALAB,Pharma,WATCHLIST,WATCHLIST,,58.600,12,10,68,-2.170,false,false,false,false,false,-0.298,-4.318,-4.233,,1.102,-4.671,not_triggered,58.600,Q3,46.600,Q2,55.600,Q3,58.600,Q3,48.600,Q3,58.600,Q3,43.600,Q2
2026-05-20,KEI,Capital Goods,AVOID / NO TRADE,AVOID,,58.900,0,10,60.600,-3.550,false,false,false,false,true,2.385,3.255,6.475,,6.647,0.610,entry_reached_no_resolution,58.900,Q3,58.900,Q5,58.900,Q4,58.900,Q3,48.900,Q3,58.900,Q3,58.900,Q5
2026-05-20,LAURUSLABS,Healthcare,WAIT FOR CONFIRMATION,WAIT,,52.100,0,10,82.800,-0.400,true,true,false,false,false,-0.515,-0.125,1.745,,2.467,-1.907,entry_reached_no_resolution,52.100,Q2,52.100,Q4,30.100,Q1,52.100,Q2,42.100,Q2,52.100,Q2,30.100,Q1
2026-05-20,LUMAXIND,Auto,WAIT FOR CONFIRMATION,WAIT,,55,0,10,55.100,-21.290,false,false,false,false,false,3.710,6.019,9.536,,10.846,-1.429,target1_hit_daily_approx,55,Q2,55,Q5,55,Q3,55,Q2,45,Q2,55,Q3,55,Q4
2026-05-20,LUPIN,Pharma,WAIT FOR CONFIRMATION,WAIT,,55,24,10,47.500,-8.470,false,false,false,false,false,0.074,0.193,-0.280,,0.951,-1.437,not_triggered,55,Q2,31,Q1,55,Q3,55,Q2,45,Q2,55,Q3,31,Q1
2026-05-20,MAHABANK,Banking,WAIT FOR CONFIRMATION,WAIT,,57.100,0,10,53.800,-8.380,false,false,false,false,false,1.347,3.138,1.753,,4.447,0.394,entry_reached_no_resolution,57.100,Q3,57.100,Q5,57.100,Q4,57.100,Q3,47.100,Q3,57.100,Q3,57.100,Q5
2026-05-20,MANAPPURAM,Financials,AVOID / NO TRADE,AVOID,,56.400,0,10,65.400,-1.340,false,false,false,false,true,0.923,1.941,2.911,,4.555,-0.438,entry_reached_no_resolution,56.400,Q3,56.400,Q5,53.400,Q3,56.400,Q3,46.400,Q3,56.400,Q3,53.400,Q4
2026-05-20,MANKIND,Healthcare,WAIT FOR CONFIRMATION,WAIT,,51.400,0,10,76.800,-4.990,true,true,false,false,false,-2.588,-4.781,-6.219,,2.236,-6.804,stop_hit_daily_approx,51.400,Q2,51.400,Q4,32.400,Q1,51.400,Q2,41.400,Q2,51.400,Q2,32.400,Q1
2026-05-20,MAXHEALTH,Pharma,AVOID / NO TRADE,AVOID,,56.800,16,3,69.500,-18.060,false,false,false,false,true,1.314,-7.066,-7.753,,3.162,-9.021,target1_hit_daily_approx,56.800,Q3,40.800,Q1,56.800,Q3,56.800,Q3,53.800,Q4,56.800,Q3,40.800,Q2
2026-05-20,MOTHERSON,Auto,AVOID / NO TRADE,AVOID,,58.600,0,10,58.900,-3.540,false,false,false,false,true,4.317,3.487,8.437,,11.703,1.546,target1_hit_daily_approx,58.600,Q3,58.600,Q5,58.600,Q4,58.600,Q3,48.600,Q3,58.600,Q3,58.600,Q5
2026-05-20,NAM-INDIA,Financials,AVOID / NO TRADE,AVOID,,55.700,0,10,61.800,-1.600,false,false,false,false,true,-1.927,0.009,-1.009,,2.273,-3.227,entry_reached_no_resolution,55.700,Q3,55.700,Q5,52.700,Q3,55.700,Q2,45.700,Q3,55.700,Q3,52.700,Q4
2026-05-20,NAVINFLUOR,Chemicals,AVOID / NO TRADE,AVOID,,56.100,0,10,65.400,-1.600,false,false,false,false,true,0.473,5.088,2.251,,6.210,-0.762,entry_reached_no_resolution,56.100,Q3,56.100,Q5,53.100,Q3,56.100,Q3,46.100,Q3,56.100,Q3,53.100,Q4
2026-05-20,NHPC,Energy,AVOID / NO TRADE,AVOID,,65.700,19,10,50.400,-13.600,false,false,false,false,true,-0.978,-0.953,1.128,,1.529,-2.231,stop_hit_daily_approx,65.700,Q5,46.700,Q2,65.700,Q5,65.700,Q4,55.700,Q4,65.700,Q5,46.700,Q3
2026-05-20,NLCINDIA,Energy,WAIT FOR CONFIRMATION,WAIT,,51.400,0,10,64.600,-8.470,false,false,false,false,false,-1.254,-3.691,-1.423,,2.507,-4.339,not_triggered,51.400,Q2,51.400,Q4,51.400,Q2,51.400,Q2,41.400,Q2,51.400,Q2,51.400,Q4
2026-05-20,NYKAA,Consumer Discretionary,AVOID / NO TRADE,AVOID,,58.200,11,10,59.200,-4.060,false,false,false,true,true,0.182,-1.442,-3.960,,4.234,-4.745,stop_hit_daily_approx,58.200,Q3,47.200,Q2,58.200,Q4,58.200,Q3,48.200,Q3,58.200,Q3,47.200,Q3
2026-05-20,OFSS,Information Technology,WATCHLIST,WATCHLIST,,65,23,10,75.300,-2.640,true,true,false,false,false,-0.046,-0.329,5.799,,6.631,-2.881,entry_reached_no_resolution,65,Q4,42,Q1,43,Q1,65,Q4,55,Q4,65,Q4,20,Q1
2026-05-20,OIL,Energy,AVOID / NO TRADE,AVOID,,57.900,19,6,59.200,-4.850,false,false,false,false,true,-0.346,-4.493,-3.414,,0.346,-4.800,not_triggered,57.900,Q3,38.900,Q1,57.900,Q4,57.900,Q3,51.900,Q4,57.900,Q3,38.900,Q2
2026-05-20,ONGC,Energy,WAIT FOR CONFIRMATION,WAIT,,50.700,0,10,59.800,-2.850,false,false,false,false,false,-0.971,-4.619,-8.268,,0.285,-8.803,stop_hit_daily_approx,50.700,Q2,50.700,Q3,47.700,Q2,50.700,Q1,40.700,Q1,50.700,Q2,47.700,Q3
2026-05-20,PAGEIND,Consumer Discretionary,WATCHLIST,WATCHLIST,,60.700,10,10,62.900,-24.190,false,false,false,false,false,0.078,0.508,-0.535,,5.580,-1.890,stop_hit_daily_approx,60.700,Q4,50.700,Q3,60.700,Q4,60.700,Q3,50.700,Q4,60.700,Q4,50.700,Q4
2026-05-20,PAYTM,Financials,AVOID / NO TRADE,AVOID,,54.600,8,6,53.900,-16.670,false,false,false,false,true,0.356,-4.698,-2.023,,1.780,-4.985,stop_hit_daily_approx,54.600,Q2,46.600,Q2,54.600,Q3,54.600,Q2,48.600,Q3,54.600,Q2,46.600,Q3
2026-05-20,PCBL,Chemicals,WAIT FOR CONFIRMATION,WAIT,,53.600,0,10,54.100,-33.110,false,false,false,false,false,-0.803,0.598,-1.709,,1.880,-2.547,entry_reached_no_resolution,53.600,Q2,53.600,Q4,53.600,Q3,53.600,Q2,43.600,Q2,53.600,Q2,53.600,Q4
2026-05-20,PIDILITIND,Chemicals,AVOID / NO TRADE,AVOID,,54.600,0,10,59.300,-6.980,false,false,false,false,true,0.532,0.833,1.072,,2.962,-0.410,entry_reached_no_resolution,54.600,Q2,54.600,Q4,54.600,Q3,54.600,Q2,44.600,Q2,54.600,Q2,54.600,Q4
2026-05-20,PNBHOUSING,Financials,AVOID / NO TRADE,AVOID,,55,0,10,62.700,-7.220,false,false,false,false,true,-0.340,2.463,1.737,,4.294,-1.104,entry_reached_no_resolution,55,Q2,55,Q5,55,Q3,55,Q2,45,Q2,55,Q3,55,Q4
2026-05-20,POWERINDIA,Capital Goods,WAIT FOR CONFIRMATION,WAIT,,53.600,0,10,72.100,-0.250,true,false,false,false,false,2.101,-0.182,5.182,,5.588,-4.748,entry_reached_no_resolution,53.600,Q2,53.600,Q4,36.600,Q1,53.600,Q2,43.600,Q2,53.600,Q2,36.600,Q2
2026-05-20,RATEGAIN,IT,AVOID / NO TRADE,AVOID,,57.100,0,10,63.800,-10.920,false,false,false,false,true,-1.234,9.877,10.339,,13.836,-5.003,stop_hit_daily_approx,57.100,Q3,57.100,Q5,57.100,Q4,57.100,Q3,47.100,Q3,57.100,Q3,57.100,Q5
2026-05-20,SAIL,Metals,WAIT FOR CONFIRMATION,WAIT,,51.100,0,10,66.300,-4.960,false,false,false,false,false,-1.390,-0.492,3.392,,4.591,-1.882,entry_reached_no_resolution,51.100,Q2,51.100,Q4,51.100,Q2,51.100,Q2,41.100,Q2,51.100,Q2,51.100,Q4
2026-05-20,SCI,Logistics,AVOID / NO TRADE,AVOID,,55,0,10,59.400,-11.210,false,false,false,false,true,-0.046,-7.529,-7.315,,2.199,-8.262,not_triggered,55,Q2,55,Q5,55,Q3,55,Q2,45,Q2,55,Q3,55,Q4
2026-05-20,SONACOMS,Auto,AVOID / NO TRADE,AVOID,,57.900,0,10,56.400,-4.040,false,false,false,true,true,-0.832,0.925,5.007,,5.533,-1.392,entry_reached_no_resolution,57.900,Q3,57.900,Q5,57.900,Q4,57.900,Q3,47.900,Q3,57.900,Q3,57.900,Q5
2026-05-20,SOUTHBANK,Banking,AVOID / NO TRADE,AVOID,,55.700,0,10,58.800,-12.110,false,false,false,false,true,-0.389,-0.413,-0.049,,0.777,-2.259,entry_reached_no_resolution,55.700,Q3,55.700,Q5,55.700,Q3,55.700,Q2,45.700,Q3,55.700,Q3,55.700,Q5
2026-05-20,TIMKEN,Capital Goods,AVOID / NO TRADE,AVOID,,55.700,0,10,60.900,-1.740,false,false,false,false,true,1.070,-1.410,-0.983,,2.777,-2.529,entry_reached_no_resolution,55.700,Q3,55.700,Q5,52.700,Q3,55.700,Q2,45.700,Q3,55.700,Q3,52.700,Q4
2026-05-20,VBL,FMCG,AVOID / NO TRADE,AVOID,,57.900,0,10,63.500,-3.870,false,false,false,false,true,1.138,3.249,3.988,,5.827,0.029,entry_reached_no_resolution,57.900,Q3,57.900,Q5,57.900,Q4,57.900,Q3,47.900,Q3,57.900,Q3,57.900,Q5
2026-05-20,YATHARTH,Healthcare,WAIT FOR CONFIRMATION,WAIT,,54.300,0,10,63.600,-4.210,false,false,false,false,false,1.064,-3.521,-4.380,,4.633,-6.778,stop_hit_daily_approx,54.300,Q2,54.300,Q4,54.300,Q3,54.300,Q2,44.300,Q2,54.300,Q2,54.300,Q4
2026-05-20,YESBANK,Banking,AVOID / NO TRADE,AVOID,,55.400,0,6,62.900,-9.300,false,false,false,false,true,-2.132,1.134,3.267,,4.220,-5.036,stop_hit_daily_approx,55.400,Q3,55.400,Q5,55.400,Q3,55.400,Q2,49.400,Q3,55.400,Q3,55.400,Q4
2026-05-20,ZYDUSLIFE,Pharma,WAIT FOR CONFIRMATION,WAIT,,52.900,0,10,70.300,-4.880,true,false,false,false,false,-0.370,3.139,4.374,,4.672,-0.985,entry_reached_no_resolution,52.900,Q2,52.900,Q4,38.900,Q1,52.900,Q2,42.900,Q2,52.900,Q2,38.900,Q2
2026-05-26,AARTIIND,Chemicals,WATCHLIST,WATCHLIST,leader,63.600,12,10,59.500,-6.290,false,false,false,false,false,2.152,,,,2.285,-0.041,entry_reached_no_resolution,63.600,Q4,51.600,Q4,63.600,Q5,69.600,Q5,53.600,Q4,63.600,Q4,57.600,Q5
2026-05-26,ABB,Capital Goods,AVOID / NO TRADE,AVOID,leader,53.900,14,10,53.900,-12.790,false,false,false,true,false,5.819,,,,6.186,-0.205,entry_reached_no_resolution,53.900,Q2,39.900,Q1,53.900,Q3,59.900,Q3,43.900,Q2,53.900,Q2,45.900,Q3
2026-05-26,ABBOTINDIA,Pharma,AVOID / NO TRADE,AVOID,inline,69.300,19,10,59.700,-25.390,false,false,false,false,true,0.471,,,,0.797,-0.543,not_triggered,69.300,Q5,50.300,Q3,69.300,Q5,69.300,Q5,59.300,Q5,69.300,Q5,50.300,Q3
2026-05-26,ABCAPITAL,Financials,AVOID / NO TRADE,AVOID,leader,62.100,16,3,59.600,-3.310,false,false,false,false,true,0.385,,,,1.210,-0.316,entry_reached_no_resolution,62.100,Q4,46.100,Q2,62.100,Q4,68.100,Q5,59.100,Q5,62.100,Q4,52.100,Q4
2026-05-26,ABSLAMC,Financials,AVOID / NO TRADE,AVOID,leader,55,16,10,46.500,-10.460,false,false,true,false,true,2.117,,,,2.843,-0.795,not_triggered,55,Q2,39,Q1,55,Q3,61,Q4,45,Q2,40,Q1,30,Q1
2026-05-26,ADANIENSOL,Energy,WATCHLIST,WATCHLIST,leader,62.100,11,10,72.700,-0.020,false,false,false,false,false,3.453,,,,4.709,-0.914,entry_reached_no_resolution,62.100,Q4,51.100,Q4,51.100,Q2,68.100,Q5,52.100,Q4,62.100,Q4,46.100,Q3
2026-05-26,ADANIENT,Energy,WATCHLIST,WATCHLIST,leader,60,8,10,81.100,-0.210,true,true,false,false,false,0.003,,,,1.833,-0.975,entry_reached_no_resolution,60,Q4,52,Q4,38,Q1,66,Q4,50,Q3,60,Q4,36,Q2
2026-05-26,ADANIGREEN,Energy,AVOID / NO TRADE,AVOID,leader,59.300,13,10,73.400,-0.420,false,false,false,false,true,1.714,,,,3.632,0.150,entry_reached_no_resolution,59.300,Q3,46.300,Q2,48.300,Q2,65.300,Q4,49.300,Q3,59.300,Q3,41.300,Q2
2026-05-26,ADANIPORTS,Logistics,AVOID / NO TRADE,AVOID,leader,69.300,22,10,68,-0.770,false,false,false,false,true,0.807,,,,1.818,0,entry_reached_no_resolution,69.300,Q5,47.300,Q2,66.300,Q5,75.300,Q5,59.300,Q5,69.300,Q5,50.300,Q3
2026-05-26,ADANIPOWER,Energy,WAIT FOR PULLBACK,WAIT,leader,68.600,20,10,75.100,-0.200,true,true,false,false,false,1.513,,,,3.038,0.122,entry_reached_no_resolution,68.600,Q5,48.600,Q3,46.600,Q2,74.600,Q5,58.600,Q5,68.600,Q5,32.600,Q1
2026-05-26,AIAENG,Capital Goods,AVOID / NO TRADE,AVOID,leader,67.900,17,10,61.400,-3.240,false,false,false,false,true,8.799,,,,10.442,1.283,target1_hit_daily_approx,67.900,Q5,50.900,Q3,67.900,Q5,73.900,Q5,57.900,Q5,67.900,Q5,56.900,Q5
